dataset,subject,session,imcoh_mu_early_T1,imcoh_mu_mid_T1,imcoh_mu_late_T1,imcoh_mu_slope_T1,imcoh_mu_mean_T1,imcoh_mu_delta_mean_T1,imcoh_beta_early_T1,imcoh_beta_mid_T1,imcoh_beta_late_T1,imcoh_beta_slope_T1,imcoh_beta_mean_T1,imcoh_beta_delta_mean_T1,wpli_mu_early_T1,wpli_mu_mid_T1,wpli_mu_late_T1,wpli_mu_slope_T1,wpli_mu_mean_T1,wpli_mu_delta_mean_T1,wpli_beta_early_T1,wpli_beta_mid_T1,wpli_beta_late_T1,wpli_beta_slope_T1,wpli_beta_mean_T1,wpli_beta_delta_mean_T1,imcoh_mu_early_T2,imcoh_mu_mid_T2,imcoh_mu_late_T2,imcoh_mu_slope_T2,imcoh_mu_mean_T2,imcoh_mu_delta_mean_T2,imcoh_beta_early_T2,imcoh_beta_mid_T2,imcoh_beta_late_T2,imcoh_beta_slope_T2,imcoh_beta_mean_T2,imcoh_beta_delta_mean_T2,wpli_mu_early_T2,wpli_mu_mid_T2,wpli_mu_late_T2,wpli_mu_slope_T2,wpli_mu_mean_T2,wpli_mu_delta_mean_T2,wpli_beta_early_T2,wpli_beta_mid_T2,wpli_beta_late_T2,wpli_beta_slope_T2,wpli_beta_mean_T2,wpli_beta_delta_mean_T2
Liu2024,42,0,0.030587925552727855,-0.04732901663796056,0.009952693865171953,-0.010317615843777952,-0.0022627990733535843,-0.11748623127709938,-0.04047782485325968,0.003464682487201761,-0.032916809025504055,0.0037805079138778126,-0.023309983797187322,0.13718115768912997,0.2168544095210576,0.20489012963099545,0.38268566791763065,0.08291562919828652,0.26814340235656126,-0.1565293105750362,0.3320504762774848,0.3171979162404297,0.48309123992526853,0.07552038182389187,0.37744654414772766,-0.09297685301420171,-0.01373379927180549,-0.1276369058217438,0.038646267679131166,0.026190033475468326,-0.03424147913813937,-0.036094030404795356,0.06776359759715932,0.02338413512416003,0.01061476054487067,-0.028574418526144323,0.03392083108873001,-0.11213219020268485,0.29441907242795107,0.8436457126716104,0.26374641303409013,-0.015336329696930466,0.4672703993778838,0.10523305401318388,0.45948604684338584,0.40003915771547527,0.3240361548832062,-0.06772494598008982,0.3945204531473558,-0.04697902605964569
Liu2024,43,0,-0.019711983675799214,0.05019749911151479,-0.08228906647018558,-0.031288541397193184,-0.017267850344823334,0.18769216477121875,-0.045557240289982384,-0.032244898149169615,-0.059453547180929184,-0.006948153445473399,-0.045751895206693725,-0.03692947256673318,0.19420917854420872,0.4762728577802693,0.4524736383063973,0.1291322298810943,0.37431855821029175,-0.06890450798974658,0.40339684163201955,0.3912289174227656,0.45510470558232047,0.025853931975150457,0.4165768215457019,0.0020446145190540777,-0.129662997485473,0.038184086169376553,0.06488985262915253,0.09727642505731277,-0.008863019562314639,0.09622440958176448,-0.08405489199597374,-0.060066462770094496,-0.09794267609205545,-0.006943892048040856,-0.08068801028604124,0.002253453004068683,0.7318890281719093,0.3733946242724764,0.31503185851900295,-0.20842858482645313,0.47343850365446283,-0.02297233690370845,0.5954858202852047,0.47481127137549184,0.5954923489917806,3.2643532879572663e-06,0.555263146884159,0.056208906190126605
Liu2024,44,0,-0.04850129102696778,-0.03313334033683987,0.027504474395572524,0.03800288271127015,-0.018043385656078378,0.06642346574189033,-0.07511898071666888,-0.09225441650399892,-0.07863926377693685,-0.0017601415301339851,-0.08200422033253489,-0.0030560635193240837,0.31430199925500013,0.5429668627243706,0.3423477426684078,0.014022871706703827,0.3998722015492595,0.025782371084995998,0.5096233730716931,0.522653626456006,0.42003600125145535,-0.0447936859101189,0.48410433359305155,-0.051922473063429286,-0.045412049830864665,0.0654991454804427,-0.015951117207691573,0.014730466311586546,0.0013786594806288188,0.20779621522161892,0.009411591019230146,0.0068803841955912305,0.012259566429140892,0.0014239877049553734,0.009517180547987423,0.1356702415234495,0.5310245165589345,0.370134358709161,0.3355770281211131,-0.09772374421891065,0.41224530112973623,0.10606285084768152,0.4373138892615922,0.4597506996303454,0.4121439767813381,-0.012584956240127064,0.43640285522442523,-0.019064304365369284
Liu2024,45,0,-0.0008046147258932148,-0.05421916481793283,-0.04272903634098092,-0.020962210807543853,-0.032584271961602324,-0.17994475344344948,0.04614072237177068,0.030671529652364558,0.03577036068751387,-0.005185180842128403,0.0375275375705497,-0.10188552654206441,0.1667973926860266,0.5306444770521523,0.573004499612148,0.20310355346306072,0.42348212311677563,-0.35453782757999264,0.3806316238885825,0.5681965257805587,0.43761118513803515,0.028489780624726315,0.4621464449357255,-0.11472071065015073,0.05201182999753205,0.02528254930259297,-0.04240385714851714,-0.0472078435730246,0.01163017405053596,-0.20712633063176641,0.05106851097285671,0.003764152857749319,-0.014026184747174772,-0.03254734786001574,0.013602159694477084,0.06655096478254674,0.38075738989717806,0.14470560842689312,0.35522526175284713,-0.012766064072165462,0.2935627533589728,-0.13598424929911315,0.5436531505703204,0.26460230054611855,0.28806012067009024,-0.12779651495011507,0.3654385239288431,-0.0013332407736431628
Liu2024,46,0,-0.10981503514712618,-0.03293596913212762,0.013752976417636637,0.0617840057823814,-0.042999342620539054,-0.20698497514815287,-0.1112203546631074,0.025698185468148036,-0.053110708762736054,0.029054822950185667,-0.046210959319231804,0.03894221184707795,0.6055085762751151,0.5998187862358128,0.19580237814593698,-0.20485309906458904,0.46704324688562165,0.19746667744061772,0.5625828262224666,0.39613620189754345,0.5257091992676723,-0.018436813477397118,0.49480940912922744,0.03513698267076402,-0.006089529925788397,0.0770364491869153,0.0143338591013858,0.010211694513587099,0.028426926120837564,0.20892682374714178,-0.05307903161691937,-0.03135656443032132,-0.012904466001799344,0.020087282807560013,-0.03244668734968001,0.004954678345386126,0.7097805006977305,0.5754329648516795,0.2563001391848075,-0.2267401807564615,0.5138378682447391,0.16023727002260116,0.5444965238881957,0.2863821821450875,0.35855561451969425,-0.09297045468425072,0.39647810685099244,-0.014920741203459745
Liu2024,47,0,-0.04265129428858151,-0.08948856186264154,-0.03384798611247015,0.004401654088055682,-0.05532928075456439,-0.27069685203486077,-0.048602540969743986,-0.005811665830157051,-0.08194381892988843,-0.016670638980072223,-0.04545267524326316,-0.06082396545199237,0.405911695933304,0.30415516322278113,0.21750167381422555,-0.09420501105953923,0.30918951099010356,-0.1680500906110852,0.42792960096331534,0.5187374476635569,0.6189687282121412,0.09551956362441294,0.5218785922796711,-0.014800081032306697,0.09422976767337149,0.05768630389401508,-0.07205275516019499,-0.08314126141678324,0.02662110546906386,-0.07118112831768834,-0.007775428984146119,0.00027195207049132643,-0.04350516082876172,-0.0178648659223078,-0.01700287924747217,-0.061261869812272905,0.5163436886077177,0.5368689361465795,0.45859570957896034,-0.02887398951437869,0.5039361114444192,0.12643635553176552,0.28915639905347523,0.3335515373627565,0.5879784248482912,0.149411012897408,0.4035621204215077,-0.08438840102505422
Liu2024,48,0,0.07868715918220096,0.040336952124937965,0.06182019861508045,-0.008433480283560252,0.06028143664073979,-0.1097391923854462,-0.025511785179974957,-0.04558104329346656,0.027620304217032113,0.026566044698503533,-0.014490841418803135,-0.04777115502649842,0.5415718537569483,0.2833362032595063,0.36646251746513825,-0.08755466814590501,0.39712352482719765,-0.10798237187697828,0.39759846533066856,0.33133240621870347,0.3004137767766285,-0.04859234427702002,0.3431148827753335,0.013249506349774528,-0.034532128890886866,0.03602619293256321,0.037671826874576625,0.03610197788273174,0.013055296972084324,-0.1967308594329579,0.05191420803608538,-0.0492478950796157,0.02129191952972922,-0.015311144253178081,0.007986077495399634,0.024439285454103454,0.41495683917603604,0.51354858255031,0.6505583186300732,0.11780073972701857,0.5263545801188064,-0.059302748736286236,0.5385428035294246,0.3066564434635681,0.3997383411964504,-0.06940223116648711,0.4149791960631477,0.014276789048853619
Liu2024,49,0,-0.04265422482985673,-0.08948774040698443,-0.0338499253518718,0.0044021497389924655,-0.05533063019623765,-0.27070110196157676,-0.04859244148085144,-0.005809659040250036,-0.08194372843861797,-0.016675643478883263,-0.04544860965323982,-0.06081927295636541,0.40592033165217234,0.3041562667921251,0.21750798985770747,-0.09420617089723243,0.30919486276733493,-0.1680367095282301,0.4279104004336949,0.5187357176780163,0.6189709030847202,0.09553025132551268,0.5218723403988105,-0.014798822953441223,0.0942295468628796,0.05768540263301418,-0.07205281398526872,-0.08314118042407416,0.026620711836875022,-0.07117867705232105,-0.00776967399257671,0.0002718264302317505,-0.0435051933862783,-0.017867759696850796,-0.017001013649541086,-0.061258870394144155,0.516335270059628,0.5368682915939418,0.45859586441274913,-0.028869702823439425,0.5039331420221064,0.12643368728431098,0.28916607088151575,0.3335521459257158,0.5879784968425844,0.14940621298053433,0.40356557121660536,-0.08438601926452845
Liu2024,50,0,0.0006939018250185971,-0.15913631331569345,-0.11289881114586293,-0.05679635648544076,-0.09044707421217925,-0.30705458886771114,0.011922690554461502,-0.06171136703918883,0.014371916301172226,0.001224612873355362,-0.0118055867278517,-0.07026914428674919,0.2352872012301995,0.6984912747194925,0.6763634618266796,0.22053813029824004,0.5367139792587906,0.08031076439018452,0.4539153248922172,0.5936742230093502,0.2661102612685891,-0.09390253181181404,0.4378999363900522,0.014345027471516206,0.13082884912811896,0.132312691120331,0.022747577097833135,-0.054040636015142904,0.09529637244876103,-0.015624513146962804,0.02622975767922526,0.08016571987757766,-0.003252302771509959,-0.014741030225367609,0.03438105826176432,0.02403845450132824,0.5482652147137193,0.7304502742664425,0.44348472224957136,-0.052390246232073945,0.5740667370765777,0.1217875800270715,0.44985795853691624,0.41526441337619296,0.377099212107331,-0.03637937321479262,0.41407386134014673,-0.0999468865437475
PhysionetMI,1,0,-0.12177385831016492,-0.0800665632513844,0.008109765789136381,0.06494181204965066,-0.06457688525747098,0.2682288970400299,0.0015789965892363434,-0.07708803748429835,0.006850289381169549,0.0026356463959666034,-0.02288625050463082,-0.0018986609517591842,0.6827377555041646,0.5680086027244504,0.28543109754821006,-0.19865332897797727,0.5120591519256084,-0.4098500427508662,0.40339805482704105,0.5651513796869776,0.3154218317375948,-0.043988111544723124,0.4279904220838711,-0.06214538741030573,0.04509164122329989,0.019367835890904694,0.04022677568448377,-0.00243243276940806,0.03489541759956278,0.011656197995327092,-0.027110654856108748,-0.049789844769546864,-0.015957383126735822,0.005576635864686463,-0.030952627584130477,-0.08086175964712297,0.3618328278061668,0.2843393483151781,0.4605554298016996,0.049361300997766394,0.3689092019743481,0.033669278525988444,0.360885106993469,0.38828350286906754,0.276353685085635,-0.042265710953916985,0.3418407649827238,-0.056657582252339155
PhysionetMI,2,0,0.029243457148089937,0.03686540251290594,0.03756073770364413,0.004158640277777098,0.03455653245488,-0.1855095300613159,0.008220032250594957,-0.005909509414595175,0.04388272909913437,0.017831348424269707,0.015397750645044716,0.09275375733170695,0.45491960013567007,0.4402276512075929,0.4570039799176151,0.001042189890972517,0.45071707708695935,-0.017661028933121214,0.2794577497441689,0.31797768497892964,0.45309261558316954,0.08681743291950031,0.35017601676875604,-0.02442562898608508,-0.055748083596786735,-0.14176556492558617,0.01820281587468894,0.03697544973573784,-0.059770277549227986,-0.08281925403980252,0.08225440976980906,0.1289612077636731,0.07517828143680023,-0.003538064166504415,0.09546463299009413,-0.062100023446976495,0.37791806601212063,0.7997985383784896,0.39103885975104713,0.0065603968694632475,0.5229184880472192,0.3699294761377352,0.5329154695188284,0.6124915085116354,0.5514645293854374,0.00927452993330452,0.5656238358053004,-0.010188042680394749
PhysionetMI,3,0,-0.050706986475895714,-0.09649371791824403,0.0668202633943426,0.05876362493511916,-0.02679348033326571,0.08500763495274205,-0.043516502102332044,-0.00856468962255916,-0.05272244480926861,-0.004602971353468283,-0.034934545511386604,-0.07278725143913238,0.5074902480531147,0.785138639373,0.6966634039592096,0.09458657795304741,0.6630974304617747,0.22442866267811604,0.5131099670146635,0.36433772381893936,0.6036633679120562,0.04527670044869636,0.49370368624855304,0.14940593510299402,-0.022622514374495695,-0.008340364576358488,0.06833694073784351,0.0454797275561696,0.012458020595663108,-0.0177648144307205,-0.06017736077519911,-0.08488023862686779,-0.031114194936580786,0.014531582919309163,-0.058723931446215905,0.020695997677073058,0.2625221658010503,0.20440581691279,0.6427274031953478,0.19010261869714876,0.36988512863639605,-0.02884810988806506,0.6911471049005012,0.582644266906558,0.4429439943367885,-0.12410155528185637,0.5722451220479493,0.04912384622527562
PhysionetMI,4,0,-0.07397990417424326,0.004094989093845007,0.007873466631276685,0.04092668540275997,-0.020670482816373854,0.03680965435916391,0.0014908790864298694,-0.008817619407964498,-0.04394050479927123,-0.02271569194285055,-0.017089081706935287,-0.03021367084529712,0.593863442775631,0.2015599125512768,0.22699914155367285,-0.18343215061097906,0.3408074989601935,-0.1134743025019731,0.2943624440909374,0.30839525840649373,0.44269830546932637,0.07416793068919447,0.3484853359889191,-0.17166973137304922,0.004570138625245681,-0.05537306077886599,0.12680743098124506,0.06111864617799968,0.025334836275874916,0.12726788263768443,-0.01991667573357236,-0.04335128324746329,0.00832799130835085,0.014122333520961606,-0.0183133225575616,0.024598549940936132,0.25896078720480886,0.5648343882149347,0.7607109953298725,0.25087510406253183,0.5281687235832053,0.024122324457518367,0.4930451198330411,0.3544126456270059,0.41858733269954423,-0.03722889356674844,0.42201503271986374,0.06281818228975909
PhysionetMI,5,0,0.0805171953833889,0.016409954634823375,0.03131564416411136,-0.024600775609638772,0.04274759806077455,0.14848422451073165,-0.031273036463052205,-0.04204578835740056,0.03938248753354243,0.03532776199829732,-0.01131211242897011,0.04319195909838136,0.5839941099135452,0.14623568670990936,0.5775003910034526,-0.0032468594550462693,0.4359100625423024,0.10948052828600056,0.33585014833936655,0.5053317010933187,0.5123451834097831,0.08824751753520826,0.45117567761415617,0.005821016555087766,0.05130149867367949,-0.015068906120162717,-0.004276330390037827,-0.027788914531858656,0.010652087387826312,-0.13134681463306203,-0.01747317981042086,-0.03745491748007827,0.0321225869298631,0.024797883370141976,-0.007601836786878678,-0.01970328552953967,0.6608609588296176,0.15545516692984687,0.3263333971091795,-0.16726378086021904,0.380883174289548,-0.1862524867030392,0.37050951913499797,0.4424407006374409,0.27030285586487224,-0.050103331635062864,0.36108435854577037,-0.04024832661532692
PhysionetMI,6,0,-0.07932149871674501,-0.012604843875989513,-0.10911293678681616,-0.014895719035035572,-0.06701309312651689,-0.07186324419866119,-0.03986005903672581,-0.02156162880877116,0.004004179857831748,0.021932119447278783,-0.01913916932922174,-0.025766828045626373,0.5011336013404513,0.19906417520392788,0.6065447491167435,0.05270557388814612,0.4355808418870409,0.18526035306808977,0.4981062656561527,0.5742294703283297,0.523176216310857,0.01253497532735215,0.5318373174317799,0.021207390276187028,-0.033510570687363746,0.09525016035952233,0.024904213405530454,0.0292073920464471,0.028881267692563013,0.1837981513432796,0.008948849829483267,-0.027659005614143202,-0.03405542139331522,-0.021502135611399246,-0.01758852572599172,0.06426128783177798,0.4777823115317313,0.7415427150220332,0.35853968820132104,-0.059621311665205116,0.5259549049183618,0.008596264552285626,0.28085091861977085,0.4345154450768854,0.3356286428420978,0.027388862111163478,0.3503316688462514,0.010481651321107344
PhysionetMI,7,0,0.09845154508930412,0.00835783749168901,0.06987142360657894,-0.01429006074136259,0.05889360206252403,-0.05015514690201575,-0.02116204413844306,-0.019835355525209843,0.03506280179016464,0.02811242296430385,-0.0019781992911627536,0.024785544825942776,0.6076313631901016,0.20830493146236145,0.5848811572436411,-0.011375102973230244,0.46693915063203467,-0.031335535238606084,0.3906478007979515,0.4556633316847457,0.4727931460186678,0.04107267261035813,0.4397014261671217,-0.021506296604983672,-0.06550862599699397,-0.005104271321063939,0.014048702040446682,0.03977866401872033,-0.01885473175920374,-0.05757789980854586,-0.0019021284500132824,-0.03325911948405833,-0.06740866500129027,-0.03275326827563849,-0.034189970978453964,0.006519799126266874,0.45630340541093317,0.3001394771074132,0.2932041614480702,-0.08154962198143148,0.3498823479888055,-0.12338981322244585,0.25313587787690894,0.3382671410612963,0.5099239868218702,0.12839405447248065,0.36710900192002516,-0.08777546303228069
PhysionetMI,8,0,-0.055007719247199424,-0.001457701738485452,-0.039983918219035935,0.007511900514081744,-0.03214977973490694,-0.03201362912496741,0.04374522893745727,0.03672785354417561,-0.007037639387420851,-0.025391434162439056,0.024478481031404004,0.05468623124836507,0.5657128464396386,0.23182750026480742,0.4112092016383187,-0.07725182240065995,0.4029165161142549,0.16108461074190608,0.427332618280855,0.381049999729211,0.3899142636187019,-0.01870917733107655,0.39943229387625595,0.023862337141842493,0.039654463104689265,0.07730862539003244,0.0799101347601968,0.02012783582775377,0.06562440775163951,-0.08896817018029678,0.05246820289571617,0.09135851331437596,-0.016666213024146993,-0.03456720795993158,0.04238683439531504,-0.033020139598651195,0.42398497058257045,0.5954412756033869,0.5621564856542605,0.069085757535845,0.5271942439467393,0.15798720713571773,0.639298289314916,0.7067642381823703,0.328880159526461,-0.15520906489422748,0.5583142290079157,0.09927358576027395
PhysionetMI,9,0,0.022398005735558876,-0.025245334758014607,-0.013934558027486185,-0.01816628188152253,-0.005593962349980638,0.11864483956521722,-0.013752553676590236,-0.009845730302694356,0.00027156195931544774,0.00701205781795284,-0.0077755740066563815,0.02539558038704467,0.3671179600504996,0.2931188497762527,0.29175589540420466,-0.037681032323147484,0.31733090174365236,-0.2537167291851732,0.22562327567751403,0.34940707967073537,0.23401911097831207,0.004197917650399022,0.2696831554421872,-0.10307858139213714,0.056480644920273944,0.04924308715993359,0.053351862868767246,-0.001564391025753349,0.05302519831632493,-0.21338684533871607,0.02067076172891401,-0.026550832222977442,0.006909333731683634,-0.006880713998615186,0.0003430877458734001,-0.06937833955979629,0.6117095689165588,0.7996234698982134,0.7065160178512667,0.047403224467353955,0.7059496855553463,-0.2434746039875905,0.46419812730759047,0.41459912400571935,0.26394294915617744,-0.1001275890757065,0.3809134001564957,-0.045266586099188044
PhysionetMI,10,0,-0.03836789925252386,0.027587606014241296,0.004063907600875311,0.021215903426699587,-0.0022387952124690844,-0.026733389996342536,0.02022070225417607,0.010678482488041641,-0.014748016808760096,-0.017484359531468083,0.005383722644485871,-0.03134497263562894,0.47052904092561704,0.3888251722204787,0.33797482361993786,-0.06627710865283959,0.3991096789220112,0.19413449023836374,0.26242284074861805,0.5233505200991492,0.37317008844232813,0.05537362384685504,0.38631448309669847,0.06269609491269301,0.04083068157411384,0.24801546007242206,0.011088786196720126,-0.014870947688696855,0.09997830928108532,-0.05173602124805876,0.011397062833767775,0.04942610022295396,0.006626249084134579,-0.002385406874816598,0.02248313738028544,0.028977869388716524,0.37078910047847286,0.9395010949458614,0.2655827563572592,-0.05260317206060682,0.5252909839271979,-0.02736884993050177,0.3435711199564002,0.5285644523631482,0.2583678711388559,-0.04260162440877216,0.37683448115280144,-0.017030998769905215
PhysionetMI,11,0,-0.008063321037441075,-0.02588907836964508,-0.07911072195436335,-0.035523700458461135,-0.037687707120483166,0.044820488657804046,-0.008764144174256555,0.01697858283330236,-0.04054090579335158,-0.015888380809547513,-0.01077548904476859,-0.03862112618486487,0.3199963197696631,0.46932840060672143,0.5445254611862668,0.11226457070830183,0.44461672718755035,-0.0919485863462353,0.34103317221501595,0.1967093529039655,0.4507725349212512,0.05486968135311762,0.32950502001341087,0.04434139816943385,0.009201173553472625,-0.05296629011836004,-0.038870006814242256,-0.02403559018385744,-0.027545041126376558,-0.16716663697276343,0.014725267222586174,-0.0725983380257931,-0.030547690285399255,-0.022636478753992714,-0.029473587029535397,-0.01747829015540741,0.15076672551648895,0.34445317673019826,0.3634771323550496,0.10635520341928031,0.28623234486724564,-0.09281506882011774,0.2851033890709928,0.6537413337313286,0.6143396370374375,0.16461812398322237,0.5177281199465863,0.2400521009734312
PhysionetMI,12,0,0.00521904531103173,0.06033398025483942,-0.004721571144977551,-0.004970308228004641,0.0202771514736312,0.04229435314938123,-0.07345606679349388,-0.05747893383575017,-0.039595920633689684,0.0169300730799021,-0.05684364042097792,0.0024540612197724437,0.2407341684653868,0.6159982654364689,0.3552180051903056,0.0572419183624594,0.40398347969738707,0.11935474717121647,0.5344909253034034,0.46039032042689215,0.6257276333525614,0.04561835402457903,0.5402029596942857,0.14688684914199715,-0.02264703806837334,-0.08979914369250495,0.027530881272882397,0.025088959670627863,-0.028305100162665298,0.0971793910233955,-0.04190589384471212,-0.038470475622224394,-0.06826490858169378,-0.013179507368490828,-0.04954709268287677,-0.10730724279056551,0.41308757828512543,0.7465406751872695,0.33099176896544796,-0.041047904659838735,0.4968733408126143,-0.11459424080647822,0.4408119956607928,0.37561536631947207,0.4324102113577839,-0.0042008921515044595,0.4162791911126829,0.06322342102638828
PhysionetMI,13,0,0.06399290815550675,0.05378186765616652,0.009131291088560442,-0.027430808533473152,0.0423020223000779,-0.0860105274319295,0.02290646233172705,-0.02987661631325917,-0.0892449406247539,-0.056075701478240474,-0.03207169820209534,-0.041089611064411405,0.46976559761288067,0.5160432696836714,0.09729439836436839,-0.18623559962425615,0.3610344218869735,-0.07427354274321767,0.4219424555064417,0.5036785219937783,0.5765743241108904,0.07731593430222433,0.5007317672037034,-0.07083559348567714,0.08253295494954348,-0.014817528685730299,0.05814943568830337,-0.012191759630620053,0.04195495398403885,-0.03700350442832545,0.014051235942299956,-0.0705144016876415,-0.0306418215981007,-0.02234652877020033,-0.029034995781147415,-0.004249339321493101,0.8338979659462092,0.4352658558013768,0.43367727406511586,-0.2001103459405467,0.5676136986042339,0.021607493655655896,0.5356733329025686,0.48763471648508866,0.3331579125605712,-0.10125771017099869,0.4521553206494095,0.16551008981085302
PhysionetMI,14,0,0.05174300928241664,0.055840943209265505,-0.07094104576326891,-0.06134202752284277,0.012214302242804412,-0.12695719207758357,-0.01790986836132441,0.02226517550307038,-0.04651691017444962,-0.014303520906562606,-0.014053867677567883,0.012995589614503374,0.4742553360301045,0.5721990525874934,0.6758176414316693,0.10078115270078242,0.5740906766830891,-0.2580606172681115,0.4540503890812358,0.28347480055938284,0.5224963719565763,0.03422299143767024,0.420007187199065,0.05539641222527727,-0.020178937480545993,0.05027104896533345,-0.08714771770807204,-0.03348439011376302,-0.01901853540776153,-0.04704489081127161,-0.053662154935690876,-0.039494686814813856,-0.014948837974753205,0.019356658480468837,-0.036035226575085975,-0.03143920196410969,0.4050051430252133,0.4630187387089474,0.624876972231492,0.10993591460313934,0.4976336179885508,-0.09308043766422745,0.46124278997194806,0.3624755545399436,0.29854788952656003,-0.08134745022269402,0.3740887446794839,0.11142045313629913
PhysionetMI,15,0,-0.05361046367002763,-0.08150147601559979,-0.173684487894705,-0.06003701211233869,-0.10293214252677747,0.00560136930351444,-0.06695231429888167,-0.009999411186017793,-0.043544017232305346,0.011704148533288161,-0.040165247572401606,-0.0023528020216086487,0.3929092856366299,0.5572650784371813,0.7293747645652756,0.16823273946432285,0.5598497095463623,0.1482953356209902,0.5231322456284275,0.38429926683584353,0.4226132446528184,-0.05025950048780456,0.44334825237236314,0.07858517084170759,0.06886913113715112,0.05814588179351186,-0.0008681934816491738,-0.03486866230940015,0.04204893981633793,-0.054679886146181265,-0.061224137787298454,-0.042355727911388974,-0.01650393667673167,0.02236010055528339,-0.0400279341251397,0.07745658078970905,0.4779139475057258,0.33838341194913124,0.19977461622476725,-0.1390696656404793,0.3386906585598748,-0.04148101783990411,0.6318730768626181,0.4004972407514624,0.33385946070512046,-0.1490068080787488,0.45540992610640035,-0.10674230049539117
PhysionetMI,16,0,-0.04620274866054638,0.03237751495574182,-0.0410791603622221,0.00256179414916214,-0.018301464689008888,0.0996081636578159,-0.07222531017739994,-0.01666187763226188,-0.04222126167738735,0.015002024250006296,-0.043702816495683056,0.05993776581686965,0.4684359043904236,0.5292397863263241,0.4682611234496543,-8.739047038464065e-05,0.488645604722134,-0.012200882524744753,0.5538116745936712,0.5131094863245166,0.387703733778602,-0.0830539704075346,0.48487496489892995,-0.0563346853394901,0.011458256496389544,0.03780287896240646,0.03735399937742658,0.012947871440518519,0.02887171161207419,-0.03912258511772581,-0.018140680503361935,-0.04635203837573824,0.013261215393788633,0.015700947948575284,-0.01707716782843718,0.02506369216196767,0.3547638034443986,0.3600800903851382,0.40825482205105146,0.026745509303326417,0.37436623862686275,0.016157558865352528,0.4637017600699476,0.41585328644413044,0.39626412192297383,-0.033718819073486894,0.42527305614568395,-0.029321703382546582
PhysionetMI,17,0,-0.10149651962537375,-0.07779431373876822,-0.11280917681827374,-0.005656328596449996,-0.09736667006080524,-0.17811456140357249,-0.004332555100602518,-0.03804288165586304,0.005279528792763534,0.004806041946683025,-0.012365302654567341,-0.12262543147515831,0.5642259077941714,0.6475887790627558,0.6637834338263452,0.04977876301608691,0.6251993735610908,0.252202914416751,0.3113809108452093,0.3320912681886831,0.41209224761817886,0.05035566838648478,0.3518548088840238,0.0257206283024556,-0.12377965438103831,-0.1670294282254142,-0.16066388177262034,-0.01844211369579101,-0.1504909881263576,-0.009518736304756303,0.03228034446009926,-0.05025483729356106,-0.0037582460920165812,-0.01801929527605792,-0.007244246308492794,-0.026357678699103982,0.8377297895635951,0.8323181188148656,0.9221016594257253,0.042185934931065094,0.8640498559347286,0.35972900365084576,0.4494176406444531,0.48180550968286295,0.29346651556769476,-0.07797556253837917,0.40822988863167026,-0.11087059482014133
PhysionetMI,18,0,-0.02679578739140934,-0.005471827941683964,-0.012461372590579804,0.007167207400414768,-0.01490966264122437,0.14043653145504584,-0.014334331146519089,-0.04863050163162388,-0.006634865151339679,0.0038497329975897042,-0.02319989930982755,0.08789556993441953,0.36421675419591387,0.20759685473229936,0.23296767851426942,-0.06562453784082223,0.2682604291474942,-0.37862409523097096,0.35562140721374047,0.4661900920067391,0.3726340762653805,0.008506334525820003,0.39814852516195337,-0.1466757934686758,-0.09791894604141695,-0.00913500462435035,0.010342354319177975,0.05413065018029746,-0.03223719878219644,0.031257920414507416,-0.0169382763497678,-0.046420745273266055,-0.05154365159351049,-0.017302687621871343,-0.03830089107218145,0.013949865451662153,0.8179703581412053,0.1788034815080054,0.27581570478500583,-0.27107732667809975,0.4241965148114055,0.15698319603945596,0.4046015652153435,0.4432699534772023,0.4739244473256972,0.03466144105517685,0.44059865533941434,0.0022084716480671638
PhysionetMI,19,0,0.09506932472113307,0.007134906124717083,-0.00021958643216097074,-0.04764445557664702,0.033994881471229726,0.10249402008254584,-0.038146050065251826,-0.041295642212627326,-0.051352317022845484,-0.006603133478796829,-0.04359800310024154,0.0031735554770009286,0.6825676088467302,0.25182364117991624,0.20234193982816706,-0.24011283450928156,0.3789110632849379,0.14733769661068175,0.5677762602438318,0.3775735721777796,0.46204653762439046,-0.05286486130972065,0.46913212334866733,-0.04530813323301214,0.0532380911727066,-0.03557958248229588,0.05058872174895801,-0.0013246847118742952,0.02274907681312291,-0.1944306224971956,0.006434026621326328,-0.036357794801242356,0.014513144406993132,0.004039558892833403,-0.0051368745909742995,-0.04738942429658047,0.3984859082230638,0.22466546946911325,0.8020523113309498,0.201783201553943,0.47506789634104224,-0.09061561547698994,0.2710881776214618,0.34629716932063576,0.3846535257088976,0.056782674043717896,0.3340129575503317,-0.06933508478960186
